loss_history,weight_history
0.03306986,"[-0.15034437 -0.17069805 -0.0300049  ... -0.1602745  -0.07978041
  0.02102302]"
0.033068493,"[-0.15034613 -0.17070302 -0.03000531 ... -0.16029248 -0.07978941
  0.02102334]"
0.033066597,"[-0.15035799 -0.1707084  -0.03000552 ... -0.16031039 -0.07979842
  0.02102365]"
0.0330648,"[-0.15037684 -0.17071623 -0.03000781 ... -0.16032815 -0.07980745
  0.02102402]"
0.033063713,"[-0.15038659 -0.17072259 -0.03001121 ... -0.16034603 -0.07981668
  0.02102442]"
0.03306184,"[-0.15038016 -0.17072497 -0.03001085 ... -0.16036423 -0.0798263
  0.02102469]"
0.033060193,"[-0.15037693 -0.17072715 -0.03000974 ... -0.16038245 -0.07983603
  0.02102484]"
0.033059336,"[-0.1503783  -0.17073387 -0.0300107  ... -0.16040052 -0.07984561
  0.02102503]"
0.033057485,"[-0.15038858 -0.17074047 -0.03001202 ... -0.16041863 -0.07985508
  0.0210254 ]"
0.03305552,"[-0.15040492 -0.17074437 -0.03001268 ... -0.16043706 -0.07986452
  0.02102585]"
0.03305355,"[-0.15042391 -0.17074525 -0.03001185 ... -0.1604558  -0.07987387
  0.02102632]"
0.033052728,"[-0.15043645 -0.17074876 -0.03001327 ... -0.16047452 -0.07988309
  0.02102678]"
0.033050768,"[-0.15043724 -0.17075886 -0.03001646 ... -0.16049294 -0.07989218
  0.02102722]"
0.033049062,"[-0.15044016 -0.17076714 -0.03001816 ... -0.16051109 -0.07990132
  0.02102758]"
0.03304769,"[-0.1504489  -0.17077433 -0.03001818 ... -0.16052926 -0.07991073
  0.02102782]"
0.03304574,"[-0.15045941 -0.17078242 -0.03001726 ... -0.16054733 -0.07992022
  0.02102814]"
0.033043955,"[-0.1504715  -0.17078924 -0.03001625 ... -0.16056527 -0.07992963
  0.02102874]"
0.033042274,"[-0.15047722 -0.17079413 -0.03001468 ... -0.16058326 -0.07993902
  0.02102948]"
0.033040553,"[-0.15048085 -0.1707966  -0.03001309 ... -0.16060172 -0.07994872
  0.02102998]"
0.033039123,"[-0.15048696 -0.17079638 -0.03001385 ... -0.16062063 -0.07995869
  0.02103013]"
0.03303753,"[-0.15049587 -0.17079535 -0.03001507 ... -0.16063948 -0.07996857
  0.0210303 ]"
0.03303591,"[-0.15051033 -0.17079364 -0.03001589 ... -0.16065793 -0.07997813
  0.02103076]"
0.03303417,"[-0.15051344 -0.1707921  -0.03001505 ... -0.16067605 -0.07998748
  0.02103145]"
0.03303262,"[-0.15052219 -0.17079379 -0.03001375 ... -0.16069418 -0.07999688
  0.02103212]"
0.033031035,"[-0.15053554 -0.1707973  -0.03001279 ... -0.16071275 -0.08000651
  0.02103259]"
0.03302922,"[-0.15054423 -0.17080182 -0.03001338 ... -0.16073172 -0.08001627
  0.021033  ]"
0.033027958,"[-0.15054968 -0.17080435 -0.03001488 ... -0.16075091 -0.08002595
  0.02103351]"
0.0330263,"[-0.15055312 -0.17080326 -0.03001513 ... -0.16077012 -0.08003546
  0.02103424]"
0.0330249,"[-0.1505586  -0.17080124 -0.03001144 ... -0.16078933 -0.080045
  0.02103507]"
0.033023708,"[-0.15055884 -0.17080052 -0.03001078 ... -0.16080865 -0.0800548
  0.02103565]"
0.03302131,"[-0.15055114 -0.17080435 -0.03001363 ... -0.16082816 -0.08006485
  0.02103595]"
0.0330208,"[-0.15054594 -0.1708108  -0.03001557 ... -0.16084762 -0.08007478
  0.02103634]"
0.03301908,"[-0.15054472 -0.17081825 -0.03001553 ... -0.16086689 -0.08008438
  0.02103708]"
0.033017345,"[-0.15055378 -0.17082433 -0.03001539 ... -0.160886   -0.08009376
  0.02103795]"
0.033015568,"[-0.15056998 -0.17082818 -0.03001579 ... -0.16090503 -0.08010319
  0.02103861]"
0.033013728,"[-0.15058579 -0.1708285  -0.03001481 ... -0.16092402 -0.08011279
  0.02103907]"
0.033013057,"[-0.15059264 -0.17083389 -0.03001335 ... -0.16094284 -0.08012238
  0.02103963]"
0.033010643,"[-0.15060283 -0.17083931 -0.03001254 ... -0.16096146 -0.08013175
  0.02104031]"
0.033009406,"[-0.15061826 -0.17084548 -0.03001248 ... -0.16097997 -0.08014085
  0.02104105]"
0.03300787,"[-0.150638   -0.17084998 -0.03001413 ... -0.16099848 -0.08014987
  0.02104174]"
0.033006158,"[-0.15065596 -0.17085335 -0.03001478 ... -0.16101713 -0.08015907
  0.02104247]"
0.033004954,"[-0.15065855 -0.17085752 -0.03001673 ... -0.16103584 -0.08016852
  0.0210433 ]"
0.03300302,"[-0.15064673 -0.17086372 -0.0300191  ... -0.16105454 -0.08017823
  0.02104405]"
0.033001952,"[-0.15064196 -0.17086749 -0.03002084 ... -0.1610735  -0.08018821
  0.0210444 ]"
0.03300035,"[-0.1506452  -0.17086783 -0.0300208  ... -0.16109279 -0.08019831
  0.0210445 ]"
0.032998558,"[-0.15065396 -0.17086613 -0.03001821 ... -0.16111219 -0.08020831
  0.0210448 ]"
0.032996785,"[-0.15066545 -0.17086291 -0.03001588 ... -0.1611315  -0.08021814
  0.02104543]"
0.03299608,"[-0.1506728  -0.1708604  -0.03001649 ... -0.16115047 -0.08022776
  0.02104617]"
0.032994255,"[-0.15067098 -0.1708687  -0.03001806 ... -0.16116935 -0.08023739
  0.02104671]"
0.032992747,"[-0.15067561 -0.17088027 -0.03001961 ... -0.16118845 -0.0802472
  0.02104698]"
0.032991443,"[-0.15068737 -0.17088947 -0.03002032 ... -0.16120765 -0.080257
  0.02104735]"
0.032989975,"[-0.1506978  -0.17089486 -0.03001942 ... -0.16122676 -0.08026665
  0.02104799]"
0.03298807,"[-0.15071385 -0.1708988  -0.03001933 ... -0.16124597 -0.08027641
  0.02104862]"
0.032986287,"[-0.15072507 -0.17089991 -0.03001938 ... -0.1612655  -0.08028644
  0.02104898]"
0.032984722,"[-0.15071942 -0.1709029  -0.03001635 ... -0.16128528 -0.08029655
  0.02104914]"
0.032983817,"[-0.15071593 -0.17090668 -0.03001689 ... -0.16130508 -0.08030647
  0.02104922]"
0.032982316,"[-0.15071884 -0.1709073  -0.03001682 ... -0.161325   -0.08031622
  0.0210494 ]"
0.032980405,"[-0.15073012 -0.17090382 -0.03001632 ... -0.16134496 -0.08032588
  0.02104983]"
0.032978717,"[-0.15074654 -0.17089853 -0.03001693 ... -0.16136463 -0.08033536
  0.02105043]"
0.032977954,"[-0.15074892 -0.17089878 -0.03001911 ... -0.1613839  -0.08034467
  0.02105098]"
0.032975804,"[-0.15074229 -0.17090194 -0.0300231  ... -0.1614032  -0.08035419
  0.02105124]"
0.032974858,"[-0.15074581 -0.17090724 -0.03002652 ... -0.16142295 -0.08036411
  0.02105132]"
0.032974046,"[-0.15075527 -0.17090751 -0.03002869 ... -0.16144298 -0.08037407
  0.0210516 ]"
0.032972116,"[-0.15076725 -0.17090482 -0.03003084 ... -0.1614628  -0.08038382
  0.02105223]"
0.032970443,"[-0.15078351 -0.17090063 -0.03003197 ... -0.16148235 -0.08039365
  0.02105287]"
0.032968715,"[-0.1508063  -0.1708958  -0.03003147 ... -0.16150196 -0.08040395
  0.02105311]"
0.032967724,"[-0.15082076 -0.17089854 -0.03003212 ... -0.16152161 -0.08041445
  0.02105307]"
0.032965865,"[-0.15083282 -0.17091063 -0.03003093 ... -0.16154091 -0.0804245
  0.02105329]"
0.032964543,"[-0.15084377 -0.17092319 -0.03003006 ... -0.16155985 -0.08043392
  0.02105385]"
0.03296275,"[-0.15086026 -0.17093095 -0.03003078 ... -0.16157891 -0.08044319
  0.02105444]"
0.032961063,"[-0.15087274 -0.17093456 -0.03003235 ... -0.16159847 -0.08045265
  0.02105486]"
0.03295969,"[-0.15088461 -0.17093691 -0.03003079 ... -0.16161853 -0.0804623
  0.02105522]"
0.032958042,"[-0.15088941 -0.17093699 -0.03002732 ... -0.16163878 -0.0804719
  0.02105569]"
0.032956626,"[-0.15089989 -0.17093737 -0.03002425 ... -0.16165906 -0.08048151
  0.02105623]"
0.0329553,"[-0.15091583 -0.17093642 -0.03002167 ... -0.16167946 -0.08049125
  0.02105662]"
0.032953605,"[-0.15093249 -0.17093414 -0.0300211  ... -0.1617001  -0.08050109
  0.0210568 ]"
0.032952197,"[-0.15093139 -0.17093389 -0.03002298 ... -0.16172095 -0.08051105
  0.02105688]"
0.032950062,"[-0.15093338 -0.17093378 -0.03002461 ... -0.1617418  -0.08052107
  0.02105706]"
0.032948595,"[-0.15094115 -0.17093211 -0.03002349 ... -0.16176252 -0.08053109
  0.02105731]"
0.032947276,"[-0.15093857 -0.17092897 -0.03002324 ... -0.1617832  -0.08054119
  0.02105742]"
0.032945648,"[-0.15094519 -0.17092688 -0.03002156 ... -0.16180402 -0.08055139
  0.02105747]"
0.032944076,"[-0.15096    -0.1709248  -0.03001941 ... -0.16182503 -0.08056153
  0.02105764]"
0.032942455,"[-0.15096623 -0.17092365 -0.03001986 ... -0.16184592 -0.08057141
  0.02105809]"
0.03294094,"[-0.15097037 -0.17092666 -0.03001883 ... -0.16186664 -0.08058109
  0.02105864]"
0.03293948,"[-0.15098366 -0.17093024 -0.03001904 ... -0.16188763 -0.0805909
  0.02105889]"
0.03293831,"[-0.15098584 -0.17093174 -0.03001834 ... -0.16190895 -0.0806008
  0.02105902]"
0.03293655,"[-0.15099053 -0.17093752 -0.0300169  ... -0.16193032 -0.0806106
  0.02105934]"
0.032934934,"[-0.15099351 -0.17094146 -0.03001722 ... -0.1619514  -0.08062013
  0.0210599 ]"
0.032933578,"[-0.15099035 -0.17094205 -0.0300222  ... -0.16197217 -0.08062955
  0.02106045]"
0.032932047,"[-0.15099318 -0.17093886 -0.03002527 ... -0.16199262 -0.08063886
  0.02106097]"
0.032930892,"[-0.15100837 -0.17093737 -0.03002433 ... -0.16201286 -0.08064822
  0.02106152]"
0.03292941,"[-0.15102755 -0.17093636 -0.03002272 ... -0.16203324 -0.08065791
  0.021062  ]"
0.03292768,"[-0.15102752 -0.17093569 -0.03002122 ... -0.16205375 -0.0806679
  0.02106235]"
0.03292626,"[-0.15102965 -0.17093752 -0.03002036 ... -0.16207433 -0.08067805
  0.02106262]"
0.032924633,"[-0.15104005 -0.17093705 -0.03002046 ... -0.16209505 -0.08068833
  0.02106284]"
0.032923326,"[-0.15104331 -0.17093457 -0.03002219 ... -0.16211587 -0.08069859
  0.02106304]"
0.032921843,"[-0.15104927 -0.17094228 -0.03002334 ... -0.16213678 -0.08070869
  0.02106324]"
0.03292067,"[-0.15106188 -0.17095135 -0.03002317 ... -0.16215768 -0.08071849
  0.02106361]"
0.032918975,"[-0.15107669 -0.17096116 -0.03002092 ... -0.16217835 -0.08072801
  0.02106419]"
0.03291725,"[-0.15108673 -0.17096667 -0.03002164 ... -0.16219898 -0.08073757
  0.02106469]"
0.03291556,"[-0.15109828 -0.17096673 -0.03002266 ... -0.16221985 -0.08074731
  0.02106501]"
0.03291409,"[-0.1510977  -0.17096432 -0.03002321 ... -0.16224085 -0.08075691
  0.02106541]"
0.03291278,"[-0.1511017  -0.170963   -0.03002232 ... -0.16226196 -0.08076646
  0.02106598]"
0.03291115,"[-0.15110962 -0.17096578 -0.0300201  ... -0.1622832  -0.08077626
  0.02106647]"
0.032909725,"[-0.15111977 -0.17096964 -0.03001871 ... -0.1623045  -0.08078648
  0.02106665]"
0.032908574,"[-0.15112397 -0.17097208 -0.03002029 ... -0.16232565 -0.08079682
  0.02106678]"
0.03290678,"[-0.15113011 -0.17097501 -0.0300199  ... -0.16234659 -0.08080698
  0.02106713]"
0.032905456,"[-0.15113774 -0.17097422 -0.03001878 ... -0.16236754 -0.08081701
  0.02106765]"
0.032903977,"[-0.15115272 -0.17097923 -0.03001883 ... -0.16238877 -0.08082723
  0.02106796]"
0.032902986,"[-0.15115917 -0.17098175 -0.03002195 ... -0.16241033 -0.08083762
  0.02106803]"
0.03290097,"[-0.15117398 -0.17098564 -0.03002286 ... -0.16243175 -0.08084774
  0.02106833]"
0.032899596,"[-0.15119323 -0.17099056 -0.03002307 ... -0.16245314 -0.08085765
  0.02106877]"
0.032898154,"[-0.15121418 -0.17099477 -0.03002507 ... -0.16247469 -0.08086753
  0.02106912]"
0.03289731,"[-0.15122226 -0.17099606 -0.03002969 ... -0.16249646 -0.08087754
  0.02106933]"
0.03289539,"[-0.15121876 -0.1709992  -0.03003153 ... -0.16251785 -0.08088734
  0.02106978]"
0.032894123,"[-0.15121497 -0.17100331 -0.03003366 ... -0.16253883 -0.08089697
  0.02107043]"
0.03289278,"[-0.15121421 -0.1710033  -0.03003384 ... -0.16255967 -0.08090676
  0.02107093]"
0.032891292,"[-0.15122056 -0.1710022  -0.03003542 ... -0.16258068 -0.08091692
  0.02107119]"
0.032889854,"[-0.15123846 -0.17100085 -0.03003515 ... -0.16260187 -0.08092733
  0.02107145]"
0.032888874,"[-0.15124695 -0.17100449 -0.03003334 ... -0.16262299 -0.08093759
  0.02107185]"
0.032886438,"[-0.1512565  -0.17100929 -0.03003141 ... -0.16264412 -0.08094772
  0.02107218]"
0.03288504,"[-0.15126769 -0.17101385 -0.03003082 ... -0.16266541 -0.08095796
  0.0210723 ]"
0.03288355,"[-0.1512697  -0.17101777 -0.03003255 ... -0.16268677 -0.08096831
  0.02107237]"
0.032881975,"[-0.15126985 -0.17101823 -0.03002959 ... -0.16270813 -0.08097861
  0.02107259]"
0.032880746,"[-0.15127237 -0.17101504 -0.03002755 ... -0.16272962 -0.08098897
  0.02107272]"
0.032879326,"[-0.15126945 -0.17101355 -0.03002707 ... -0.16275117 -0.08099942
  0.02107277]"
0.032877434,"[-0.15127613 -0.17101628 -0.03002663 ... -0.16277252 -0.08100978
  0.021073  ]"
0.03287629,"[-0.15128906 -0.17101985 -0.03002896 ... -0.16279383 -0.08102006
  0.02107341]"
0.032875028,"[-0.15129156 -0.17101726 -0.0300336  ... -0.16281518 -0.08103026
  0.02107389]"
0.03287305,"[-0.15128846 -0.17101744 -0.03003872 ... -0.16283667 -0.08104054
  0.02107431]"
0.032871917,"[-0.15129143 -0.17102186 -0.03004238 ... -0.16285823 -0.08105087
  0.02107462]"
0.032870363,"[-0.15130477 -0.17102417 -0.03004677 ... -0.1628799  -0.0810613
  0.02107487]"
0.03286901,"[-0.151324   -0.17102629 -0.03004948 ... -0.16290152 -0.08107177
  0.02107515]"
0.03286701,"[-0.15134695 -0.17102809 -0.03005442 ... -0.16292301 -0.08108221
  0.02107551]"
0.032865454,"[-0.15135346 -0.17102988 -0.03005713 ... -0.1629445  -0.08109261
  0.02107591]"
0.032863706,"[-0.151364   -0.17103128 -0.03005823 ... -0.16296615 -0.08110304
  0.02107624]"
0.032862373,"[-0.1513778  -0.17103131 -0.03005744 ... -0.16298765 -0.08111329
  0.02107663]"
0.03286109,"[-0.15138322 -0.17103022 -0.03005858 ... -0.16300875 -0.0811233
  0.02107718]"
0.03285888,"[-0.15139458 -0.17102778 -0.03005732 ... -0.16302972 -0.08113331
  0.02107781]"
0.032857843,"[-0.15141152 -0.17102332 -0.03005512 ... -0.16305086 -0.08114361
  0.0210783 ]"
0.032856345,"[-0.15142079 -0.17102212 -0.03005596 ... -0.16307251 -0.08115432
  0.02107859]"
0.032854293,"[-0.15143219 -0.17102529 -0.03005887 ... -0.16309436 -0.08116508
  0.02107895]"
0.032853212,"[-0.15143107 -0.1710301  -0.03006218 ... -0.16311623 -0.08117566
  0.02107945]"
0.03285203,"[-0.15143538 -0.17102927 -0.03006204 ... -0.16313848 -0.08118635
  0.02107988]"
0.03285035,"[-0.15144615 -0.17102745 -0.03006081 ... -0.16316094 -0.08119714
  0.02108016]"
0.03284857,"[-0.15144709 -0.17102654 -0.03006158 ... -0.16318335 -0.0812079
  0.02108036]"
0.03284711,"[-0.15145187 -0.17102458 -0.03006248 ... -0.1632053  -0.08121842
  0.02108073]"
0.032845605,"[-0.1514602  -0.1710297  -0.03006376 ... -0.16322668 -0.08122869
  0.02108119]"
0.03284408,"[-0.15146634 -0.17103392 -0.03006424 ... -0.163248   -0.08123897
  0.02108156]"
0.03284327,"[-0.15146652 -0.1710357  -0.03006545 ... -0.16326928 -0.08124929
  0.02108207]"
0.03284134,"[-0.15147455 -0.17103986 -0.03006531 ... -0.16329037 -0.08125965
  0.02108282]"
0.032840114,"[-0.15148833 -0.17104284 -0.03006754 ... -0.16331142 -0.08127013
  0.02108349]"
0.032838345,"[-0.15150656 -0.17104264 -0.03007133 ... -0.16333263 -0.08128075
  0.02108404]"
0.032837454,"[-0.15151973 -0.17104317 -0.0300742  ... -0.16335404 -0.0812915
  0.02108453]"
0.032835223,"[-0.15153298 -0.17104454 -0.03007302 ... -0.1633753  -0.08130199
  0.02108498]"
0.03283357,"[-0.15153915 -0.1710492  -0.03007157 ... -0.16339643 -0.0813123
  0.02108533]"
0.032832302,"[-0.15153643 -0.17105588 -0.03007183 ... -0.16341783 -0.08132293
  0.0210856 ]"
0.032830644,"[-0.15154636 -0.17106038 -0.0300709  ... -0.16343935 -0.0813337
  0.02108606]"
0.032829173,"[-0.15156062 -0.17105936 -0.03007012 ... -0.16346093 -0.08134432
  0.02108651]"
0.032827478,"[-0.15156963 -0.17106539 -0.0300687  ... -0.16348273 -0.08135478
  0.0210868 ]"
0.032826032,"[-0.15158309 -0.17107184 -0.03006668 ... -0.16350532 -0.08136542
  0.02108684]"
0.032824617,"[-0.15159674 -0.17107792 -0.03006404 ... -0.16352834 -0.08137606
  0.02108691]"
0.032822866,"[-0.15162438 -0.1710844  -0.03005953 ... -0.1635509  -0.08138636
  0.02108734]"
0.03282213,"[-0.15163867 -0.17108887 -0.03005621 ... -0.16357297 -0.08139645
  0.02108787]"
0.0328199,"[-0.1516483  -0.17109364 -0.03005409 ... -0.16359513 -0.08140664
  0.02108828]"
0.032818336,"[-0.15164833 -0.17109683 -0.0300542  ... -0.16361748 -0.08141687
  0.02108872]"
0.03281695,"[-0.1516554  -0.17109795 -0.03005094 ... -0.16364005 -0.08142719
  0.02108924]"
0.032815643,"[-0.15167196 -0.17109814 -0.03004995 ... -0.16366272 -0.08143765
  0.02108967]"
0.0328138,"[-0.15169507 -0.17109983 -0.03005006 ... -0.16368534 -0.08144817
  0.02109009]"
0.032812998,"[-0.15170027 -0.1711028  -0.03005281 ... -0.16370787 -0.08145866
  0.02109049]"
0.032811698,"[-0.15169354 -0.17110787 -0.03005154 ... -0.16373026 -0.08146904
  0.02109098]"
0.032810397,"[-0.15169789 -0.1711111  -0.03005385 ... -0.16375262 -0.0814795
  0.02109147]"
0.032808557,"[-0.15171573 -0.17111075 -0.03005839 ... -0.16377527 -0.08149028
  0.02109175]"
0.03280678,"[-0.15174048 -0.17110762 -0.03006031 ... -0.16379826 -0.08150123
  0.02109189]"
0.032806136,"[-0.1517531  -0.17111036 -0.03006151 ... -0.16382146 -0.08151206
  0.02109213]"
0.032804176,"[-0.1517569  -0.17111659 -0.03006178 ... -0.16384512 -0.08152297
  0.0210925 ]"
0.03280249,"[-0.15177242 -0.17112553 -0.03006177 ... -0.16386898 -0.0815339
  0.02109304]"
0.032801624,"[-0.15178733 -0.17113726 -0.03006195 ... -0.16389269 -0.08154467
  0.02109363]"
0.03279956,"[-0.15180133 -0.17115094 -0.03006141 ... -0.16391598 -0.08155521
  0.02109431]"
0.032797467,"[-0.15180828 -0.1711621  -0.03006177 ... -0.16393887 -0.08156562
  0.02109493]"
0.032796,"[-0.15182698 -0.17116725 -0.0300619  ... -0.16396157 -0.0815761
  0.02109532]"
0.032794364,"[-0.15185189 -0.17116639 -0.03006049 ... -0.16398416 -0.08158665
  0.02109564]"
0.032793347,"[-0.15186408 -0.17116156 -0.03005843 ... -0.16400675 -0.08159731
  0.02109602]"
0.03279149,"[-0.15187556 -0.1711568  -0.03005627 ... -0.16402932 -0.08160828
  0.02109639]"
0.032790136,"[-0.15188177 -0.17115572 -0.03005467 ... -0.16405179 -0.08161958
  0.02109665]"
0.032788347,"[-0.151875   -0.17115629 -0.03005546 ... -0.164074   -0.08163096
  0.02109691]"
0.03278668,"[-0.15187655 -0.1711574  -0.03005396 ... -0.16409591 -0.08164211
  0.02109729]"
0.03278488,"[-0.1518848  -0.17115688 -0.03005069 ... -0.16411766 -0.0816529
  0.0210977 ]"
0.032783706,"[-0.15188818 -0.17115895 -0.03004907 ... -0.16413955 -0.08166359
  0.02109792]"
0.032782413,"[-0.15189274 -0.17116188 -0.03005027 ... -0.16416131 -0.0816741
  0.02109811]"
0.032780986,"[-0.15190439 -0.17116737 -0.03005248 ... -0.16418287 -0.0816846
  0.02109853]"
0.032779023,"[-0.15192261 -0.17117406 -0.03005043 ... -0.1642043  -0.08169521
  0.02109912]"
0.03277899,"[-0.15192634 -0.17118858 -0.03004984 ... -0.16422576 -0.08170584
  0.02109956]"
0.032776218,"[-0.15192641 -0.17119777 -0.03004967 ... -0.16424741 -0.08171644
  0.02109984]"
0.032775205,"[-0.15193622 -0.17120515 -0.03004839 ... -0.1642692  -0.08172698
  0.02110022]"
0.032773986,"[-0.15194668 -0.17121144 -0.03004699 ... -0.1642911  -0.08173753
  0.0211008 ]"
0.032772224,"[-0.15195724 -0.17121339 -0.03004418 ... -0.1643133  -0.08174814
  0.0211015 ]"
0.032770105,"[-0.15197438 -0.17121476 -0.03004006 ... -0.16433568 -0.0817588
  0.02110207]"
0.032768954,"[-0.1519848  -0.17121856 -0.03003968 ... -0.1643582  -0.08176951
  0.02110244]"
0.0327671,"[-0.1520017  -0.17122637 -0.0300391  ... -0.16438077 -0.0817802
  0.02110275]"
0.03276569,"[-0.15201372 -0.17123686 -0.03004007 ... -0.16440362 -0.08179116
  0.02110291]"
0.0327646,"[-0.15200958 -0.17124753 -0.03004276 ... -0.16442654 -0.08180249
  0.0211029 ]"
0.032762427,"[-0.15201876 -0.17125662 -0.03004367 ... -0.16444889 -0.08181374
  0.02110322]"
0.032761097,"[-0.15202288 -0.17126407 -0.03004326 ... -0.16447067 -0.08182455
  0.02110379]"
0.032759774,"[-0.15204075 -0.17126967 -0.03003966 ... -0.1644925  -0.08183508
  0.02110427]"
0.032757763,"[-0.15206176 -0.17127386 -0.0300318  ... -0.16451503 -0.08184575
  0.02110441]"
0.03275649,"[-0.15208502 -0.17127715 -0.03002753 ... -0.16453816 -0.08185662
  0.02110434]"
0.032755755,"[-0.15209235 -0.17127931 -0.03002911 ... -0.16456155 -0.08186767
  0.0211044 ]"
0.032753214,"[-0.15209964 -0.1712827  -0.03002923 ... -0.16458492 -0.08187884
  0.02110485]"
0.03275206,"[-0.15211166 -0.17128731 -0.0300302  ... -0.16460834 -0.08189028
  0.02110529]"
0.032749943,"[-0.15211186 -0.17129229 -0.03003352 ... -0.1646315  -0.08190166
  0.02110557]"
0.03274862,"[-0.15211691 -0.17130409 -0.03003525 ... -0.16465428 -0.0819127
  0.02110593]"
0.032747515,"[-0.15212688 -0.17131257 -0.03002956 ... -0.16467708 -0.08192362
  0.02110643]"
0.032745376,"[-0.15215074 -0.17131987 -0.03002567 ... -0.16470009 -0.08193446
  0.02110668]"
0.032744627,"[-0.152161   -0.17132743 -0.03002886 ... -0.16472326 -0.08194513
  0.02110651]"
0.032742497,"[-0.1521689  -0.17133874 -0.03003104 ... -0.16474634 -0.08195551
  0.02110657]"
0.03274071,"[-0.15217143 -0.17135124 -0.03003566 ... -0.16476946 -0.0819659
  0.02110695]"
0.03273951,"[-0.1521774  -0.17136165 -0.03003936 ... -0.16479257 -0.08197661
  0.02110724]"
0.03273795,"[-0.15218699 -0.17136939 -0.03004055 ... -0.16481553 -0.08198762
  0.02110741]"
0.032736145,"[-0.15220708 -0.17137454 -0.03003878 ... -0.16483837 -0.08199871
  0.02110764]"
0.032734863,"[-0.15222137 -0.17137586 -0.03003795 ... -0.16486117 -0.08200974
  0.02110795]"
0.03273278,"[-0.1522341  -0.1713786  -0.03003789 ... -0.16488388 -0.08202066
  0.02110819]"
0.03273122,"[-0.15225388 -0.17137876 -0.03003638 ... -0.16490674 -0.08203173
  0.02110831]"
0.032730184,"[-0.15226331 -0.17137942 -0.03003717 ... -0.16492985 -0.08204299
  0.02110855]"
0.032727912,"[-0.1522768  -0.17137909 -0.03003307 ... -0.16495305 -0.08205409
  0.02110923]"
0.0327263,"[-0.15229335 -0.17138934 -0.03002816 ... -0.16497654 -0.08206511
  0.02110978]"
0.032725204,"[-0.1522868  -0.17140391 -0.03002864 ... -0.16500056 -0.08207636
  0.0211098 ]"
0.032723483,"[-0.15229052 -0.17141192 -0.03002816 ... -0.1650248  -0.08208779
  0.0211098 ]"
0.03272167,"[-0.15229057 -0.17141898 -0.03002766 ... -0.16504838 -0.08209894
  0.02111036]"
0.03272069,"[-0.15229261 -0.17142658 -0.03002695 ... -0.16507132 -0.08210994
  0.02111108]"
0.03271883,"[-0.15229656 -0.1714355  -0.0300279  ... -0.16509414 -0.08212108
  0.02111155]"
0.03271695,"[-0.15231626 -0.17144318 -0.03002791 ... -0.16511694 -0.08213215
  0.02111205]"
0.03271686,"[-0.15233    -0.17144461 -0.03003095 ... -0.16513997 -0.08214305
  0.02111264]"
0.032714088,"[-0.15235183 -0.17144619 -0.03003229 ... -0.16516352 -0.08215396
  0.02111316]"
0.032713436,"[-0.15236402 -0.17145252 -0.03003313 ... -0.16518755 -0.08216508
  0.02111341]"
0.032711517,"[-0.15237269 -0.17146225 -0.03003273 ... -0.16521157 -0.08217623
  0.02111378]"
0.032709695,"[-0.15238643 -0.17147227 -0.03002984 ... -0.16523549 -0.08218747
  0.02111441]"
0.03270853,"[-0.15239283 -0.17147802 -0.03002682 ... -0.16525929 -0.08219871
  0.02111488]"
0.03270584,"[-0.15239525 -0.17148438 -0.03002534 ... -0.16528314 -0.08221007
  0.02111503]"
0.032705147,"[-0.15240782 -0.1714908  -0.03001951 ... -0.16530724 -0.08222173
  0.02111516]"
0.032703582,"[-0.15242179 -0.17149629 -0.03001075 ... -0.16533138 -0.08223369
  0.02111524]"
0.03270081,"[-0.15243722 -0.17149933 -0.03000455 ... -0.16535561 -0.08224596
  0.0211152 ]"
